speaker_id,keyword,utterance_id,audio_path,transcript
5a9c4,maathi,3062a911d9,data/external/incoming/openslr_54/audio/3062a911d9.wav,माथि चिसापानी भन्ने
5d09c,maathi,523ff99eaa,data/external/incoming/openslr_54/audio/523ff99eaa.wav,माथि चिसापानी भन्ने
e82ed,maathi,ca1ab3e656,data/external/incoming/openslr_54/audio/ca1ab3e656.wav,माथि चिसापानी भन्ने
7ed61,maathi,e0d8ecb3bf,data/external/incoming/openslr_54/audio/e0d8ecb3bf.wav,माथि चिसापानी भन्ने
24945,maathi,4d15314de5,data/external/incoming/openslr_54/audio/4d15314de5.wav,माथि चोया बुन्दा
aae92,maathi,da91f4850e,data/external/incoming/openslr_54/audio/da91f4850e.wav,माथि चोया बुन्दा
ce4af,maathi,bf43692069,data/external/incoming/openslr_54/audio/bf43692069.wav,माथि छन्
a3cce,maathi,41b08895f7,data/external/incoming/openslr_54/audio/41b08895f7.wav,माथि जङ्गलका बीच
abc37,maathi,668ba9aa89,data/external/incoming/openslr_54/audio/668ba9aa89.wav,माथि झागदार
7c42f,maathi,d15f9d5e5e,data/external/incoming/openslr_54/audio/d15f9d5e5e.wav,माथि तल तीव्रतासँगै
7c42f,tala,d15f9d5e5e,data/external/incoming/openslr_54/audio/d15f9d5e5e.wav,माथि तल तीव्रतासँगै
3e371,maathi,9d81b02537,data/external/incoming/openslr_54/audio/9d81b02537.wav,माथितिर हुँदै घुमफिर गर्छ
01cf0,maathi,aec3d7ff97,data/external/incoming/openslr_54/audio/aec3d7ff97.wav,माथितिर हुँदै घुमफिर गर्छ
efa9c,maathi,bfaf786642,data/external/incoming/openslr_54/audio/bfaf786642.wav,माथितिर हुँदै घुमफिर गर्छ
51385,maathi,3c1669cbc2,data/external/incoming/openslr_54/audio/3c1669cbc2.wav,माथि त्यसभन्दा ठुलो
37155,maathi,d8e61b4753,data/external/incoming/openslr_54/audio/d8e61b4753.wav,माथि त्यसभन्दा ठुलो
5cef8,maathi,d0d342170e,data/external/incoming/openslr_54/audio/d0d342170e.wav,माथि दिइएका तरिकाहरूबाहेक
7e781,maathi,ebfeaad77f,data/external/incoming/openslr_54/audio/ebfeaad77f.wav,माथि दिइएका तरिकाहरूबाहेक
c7f90,maathi,df80536d61,data/external/incoming/openslr_54/audio/df80536d61.wav,माथि नै उठेको देखिन्छ
43813,maathi,79316140d9,data/external/incoming/openslr_54/audio/79316140d9.wav,माथि बताइएको स्थितिमा
297d5,maathi,56d0ca516d,data/external/incoming/openslr_54/audio/56d0ca516d.wav,माथि बनाइन्छ
f9ab5,maathi,7c73c30aa8,data/external/incoming/openslr_54/audio/7c73c30aa8.wav,माथि भनिएको छ
4a756,maathi,9d609fb509,data/external/incoming/openslr_54/audio/9d609fb509.wav,माथि भनिएको छ
8478c,maathi,05340c2b74,data/external/incoming/openslr_54/audio/05340c2b74.wav,माथि रङ्गीन सिरको
1df77,maathi,2a5b428e29,data/external/incoming/openslr_54/audio/2a5b428e29.wav,माथि रङ्गीन सिरको
43813,maathi,ec59433829,data/external/incoming/openslr_54/audio/ec59433829.wav,माथि रङ्गीन सिरको
acf91,maathi,2f5cd660df,data/external/incoming/openslr_54/audio/2f5cd660df.wav,माथि रहेको पहाडबाट
ca5ed,maathi,4829a534d1,data/external/incoming/openslr_54/audio/4829a534d1.wav,माथि राज गरे
6d3f9,maathi,e1373ab394,data/external/incoming/openslr_54/audio/e1373ab394.wav,माथि राज गरे
fc62e,maathi,f30356f9b3,data/external/incoming/openslr_54/audio/f30356f9b3.wav,माथि राज गरे
ba7f5,maathi,31b6e457e7,data/external/incoming/openslr_54/audio/31b6e457e7.wav,माथि लिच्छवी शासकहरूले
95a0e,maathi,9c2e62bcc6,data/external/incoming/openslr_54/audio/9c2e62bcc6.wav,माथिल्लो अदालतले
95a0e,tala,9c2e62bcc6,data/external/incoming/openslr_54/audio/9c2e62bcc6.wav,माथिल्लो अदालतले
a1143,maathi,ad1ac22066,data/external/incoming/openslr_54/audio/ad1ac22066.wav,माथिल्लो अदालतले
a1143,tala,ad1ac22066,data/external/incoming/openslr_54/audio/ad1ac22066.wav,माथिल्लो अदालतले
2526c,maathi,bd47fa73a9,data/external/incoming/openslr_54/audio/bd47fa73a9.wav,माथिल्लो डाँडामा बसोबास
acf91,maathi,d4a72256ca,data/external/incoming/openslr_54/audio/d4a72256ca.wav,माथिल्लो डाँडामा बसोबास
4aa5e,maathi,e017c119ee,data/external/incoming/openslr_54/audio/e017c119ee.wav,माथिल्लो डाँडामा बसोबास
8b655,maathi,f8fb57342a,data/external/incoming/openslr_54/audio/f8fb57342a.wav,माथिल्लो डाँडामा बसोबास
1f790,maathi,35bf068f86,data/external/incoming/openslr_54/audio/35bf068f86.wav,माथिल्लो तलाको झ्याल
1f790,tala,35bf068f86,data/external/incoming/openslr_54/audio/35bf068f86.wav,माथिल्लो तलाको झ्याल
e82ed,maathi,49b11f705c,data/external/incoming/openslr_54/audio/49b11f705c.wav,माथिल्लो तलामा राखी
e82ed,tala,49b11f705c,data/external/incoming/openslr_54/audio/49b11f705c.wav,माथिल्लो तलामा राखी
7470e,maathi,45c0148ba3,data/external/incoming/openslr_54/audio/45c0148ba3.wav,माथिल्लो तल्लामा
7470e,tala,45c0148ba3,data/external/incoming/openslr_54/audio/45c0148ba3.wav,माथिल्लो तल्लामा
a2a69,maathi,1728cffcdf,data/external/incoming/openslr_54/audio/1728cffcdf.wav,माथिल्लो भागका तुलनामा
18008,maathi,bfc40d8e61,data/external/incoming/openslr_54/audio/bfc40d8e61.wav,माथिल्लो भागको बिन्दुबाट
f6e28,maathi,2df43db4e2,data/external/incoming/openslr_54/audio/2df43db4e2.wav,माथिल्लो भागमा
09eb9,maathi,ea55a4af84,data/external/incoming/openslr_54/audio/ea55a4af84.wav,माथि विजय प्राप्त
6d3c6,maathi,ba4c4f4cd6,data/external/incoming/openslr_54/audio/ba4c4f4cd6.wav,माथि व्यक्तिद्वारा तातो
95358,maathi,a4a72c27df,data/external/incoming/openslr_54/audio/a4a72c27df.wav,माथि सम्पादन ट्याबमा
145c1,maathi,119b5005e8,data/external/incoming/openslr_54/audio/119b5005e8.wav,माथि हातहरू
6ee13,maathi,3308bd1ddf,data/external/incoming/openslr_54/audio/3308bd1ddf.wav,माथि हातहरू
c55fb,huncha,1845d4b358,data/external/incoming/openslr_54/audio/1845d4b358.wav,मादल जस्तै हुन्छ
15b60,huncha,21f0d72cf2,data/external/incoming/openslr_54/audio/21f0d72cf2.wav,माध्यमबाट हुन्छ
66260,huncha,7cb25aa33a,data/external/incoming/openslr_54/audio/7cb25aa33a.wav,मानवता भन्ने हुन्छ
88dc8,huncha,80fa995919,data/external/incoming/openslr_54/audio/80fa995919.wav,मानवता भन्ने हुन्छ
5f02c,huncha,70600927c0,data/external/incoming/openslr_54/audio/70600927c0.wav,मानव शरीरमा जति मानव कोशिकाहरू छन् त्यसको लगभग १० गुणा अधिक त जीवाणु कोष हुन्छ।
b33c6,huncha,037a80dfc4,data/external/incoming/openslr_54/audio/037a80dfc4.wav,मानिनु हुन्छ राई
e71d4,huncha,21caa9b255,data/external/incoming/openslr_54/audio/21caa9b255.wav,मानिनु हुन्छ राई
9c1c2,huncha,82a60b8945,data/external/incoming/openslr_54/audio/82a60b8945.wav,मानिनु हुन्छ राई
5bc3b,tala,5c209fe8bb,data/external/incoming/openslr_54/audio/5c209fe8bb.wav,मानिसका हातले जस्तै
d593e,tala,d99e1deee4,data/external/incoming/openslr_54/audio/d99e1deee4.wav,मानिसका हातले जस्तै
58eba,huncha,5f7ca9c961,data/external/incoming/openslr_54/audio/5f7ca9c961.wav,मानिसको भाग्यवृद्धि हुन्छ
9d08c,huncha,742dc29217,data/external/incoming/openslr_54/audio/742dc29217.wav,मानिसको भाग्यवृद्धि हुन्छ
92003,maathi,e4648a452c,data/external/incoming/openslr_54/audio/e4648a452c.wav,मानिस गाडेको चिहानमाथि
5935d,maathi,9285174cdb,data/external/incoming/openslr_54/audio/9285174cdb.wav,मानिसहरूमाथि यी प्रभावले
2fb12,maathi,c0ebb7dd5c,data/external/incoming/openslr_54/audio/c0ebb7dd5c.wav,मानिसहरूमाथि यी प्रभावले
21ba4,maathi,1f8e5d911c,data/external/incoming/openslr_54/audio/1f8e5d911c.wav,मानिसहरूमाथि सामान खस्ने
6f6a8,huncha,9873031d27,data/external/incoming/openslr_54/audio/9873031d27.wav,मान्छे कालमा समयमा बाँचेको हुन्छ र समय एउटै छ।
b222f,maathi,49c291d5a7,data/external/incoming/openslr_54/audio/49c291d5a7.wav,मान्छेहरू परग्रही जीवमाथि
15b60,huncha,37eb49ec84,data/external/incoming/openslr_54/audio/37eb49ec84.wav,मान्दा प्रष्ट हुन्छ
51971,huncha,9a48a04263,data/external/incoming/openslr_54/audio/9a48a04263.wav,मान्दा प्रष्ट हुन्छ
8b655,hoina,2fa38e5761,data/external/incoming/openslr_54/audio/2fa38e5761.wav,मान्नुपर्ने भने होइन
e8f6f,hoina,913a16ee23,data/external/incoming/openslr_54/audio/913a16ee23.wav,मान्नुपर्ने भने होइन
dfb01,huncha,9f96b51643,data/external/incoming/openslr_54/audio/9f96b51643.wav,मार्गदर्शन गर्न सक्नुहुन्छ
11c8b,huncha,8bf381fb65,data/external/incoming/openslr_54/audio/8bf381fb65.wav,मार्शलले भने कि समाजमा जेसुकै घटना घटिरहेको हुन्छ र पछि आर्थिक शक्तिहरू बढ्छन।
f4763,huncha,214a192416,data/external/incoming/openslr_54/audio/214a192416.wav,मासिक अवधिमा हुन्छ
63255,huncha,426c2599ae,data/external/incoming/openslr_54/audio/426c2599ae.wav,मासिक अवधिमा हुन्छ
d4824,huncha,5ae5762de7,data/external/incoming/openslr_54/audio/5ae5762de7.wav,मासिक अवधिमा हुन्छ
f65eb,huncha,7371205882,data/external/incoming/openslr_54/audio/7371205882.wav,मासिक अवधिमा हुन्छ
4b140,huncha,b82b4b2e54,data/external/incoming/openslr_54/audio/b82b4b2e54.wav,मासिक अवधिमा हुन्छ।
d02b3,huncha,b13f824b0b,data/external/incoming/openslr_54/audio/b13f824b0b.wav,मासिक रूपमा हुन्छ
541e4,huncha,fb5d22c6a3,data/external/incoming/openslr_54/audio/fb5d22c6a3.wav,मासुमा जति हुन्छ
83eb0,suru,3fadcc403a,data/external/incoming/openslr_54/audio/3fadcc403a.wav,मा सुरु भएपछि
c135e,suru,7566d85230,data/external/incoming/openslr_54/audio/7566d85230.wav,मा सुरु भएपछि
6f6a8,tala,7438bbb102,data/external/incoming/openslr_54/audio/7438bbb102.wav,माहासयको घरको खानतलासी
6ee13,tala,ad4143c385,data/external/incoming/openslr_54/audio/ad4143c385.wav,माहासयको घरको खानतलासी
0bb95,tala,c27507e230,data/external/incoming/openslr_54/audio/c27507e230.wav,माहासयको घरको खानतलासी
cc4bf,huncha,a615a53910,data/external/incoming/openslr_54/audio/a615a53910.wav,मिग्रा आइरन हुन्छ
ba7f5,maathi,0a78c9ebdd,data/external/incoming/openslr_54/audio/0a78c9ebdd.wav,मिटरभन्दा माथि रहेका
33d55,maathi,9a2de8a980,data/external/incoming/openslr_54/audio/9a2de8a980.wav,मिटरभन्दा माथि रहेका
0234b,maathi,c750cffc75,data/external/incoming/openslr_54/audio/c750cffc75.wav,मिटरभन्दा माथि रहेका
bc6b6,maathi,f9d5282cb0,data/external/incoming/openslr_54/audio/f9d5282cb0.wav,मिटरभन्दा माथि रहेका
125df,huncha,1a9b9ee8ea,data/external/incoming/openslr_54/audio/1a9b9ee8ea.wav,मिटर हुन्छ भने
804c8,huncha,dbc094d98c,data/external/incoming/openslr_54/audio/dbc094d98c.wav,मिटर हुन्छ भने
b3c22,maathi,02d282f2d0,data/external/incoming/openslr_54/audio/02d282f2d0.wav,मिडिया अधिकारमाथि
8272f,maathi,0b66bf57ff,data/external/incoming/openslr_54/audio/0b66bf57ff.wav,मिडिया अधिकारमाथि
5e6be,maathi,c4c3049432,data/external/incoming/openslr_54/audio/c4c3049432.wav,मिडिया अधिकारमाथि
51385,huncha,c427463c42,data/external/incoming/openslr_54/audio/c427463c42.wav,मिलन हुन्छ त्यस
22333,huncha,0ec611f008,data/external/incoming/openslr_54/audio/0ec611f008.wav,मिल हुन्छ
5dae1,huncha,70f511dc86,data/external/incoming/openslr_54/audio/70f511dc86.wav,मिल हुन्छ
f09e5,huncha,ae3f6e356a,data/external/incoming/openslr_54/audio/ae3f6e356a.wav,मिल हुन्छ
24945,banda,56d2f2a61b,data/external/incoming/openslr_54/audio/56d2f2a61b.wav,मिलाउँदै गोलबन्द भएर
8b798,banda,fea6dc36ae,data/external/incoming/openslr_54/audio/fea6dc36ae.wav,मिलाउँदै गोलबन्द भएर
c652e,huncha,8c7487b0e1,data/external/incoming/openslr_54/audio/8c7487b0e1.wav,मिलाएर दिने अरु औषधिहरू प्रायः एनेस्थेसियाको काममा सघाउने औषधि हुन्छन्।
